FILE|STATUS|VARNAME|fullName|dataDefinition|Units|Years|geoBoundary|REGION|GROUP|dataProcessingMethod|dataCollectionMethod|rowDef|Source_1|Source_2|License|licenseSource|Tags|DATACHECK|CRITICALERRORS|WARNINGS
metaPOISONMORT.txt|PASS| POISONMORT| Mortality rate attributed to unintentional poisoning| Mortality rate attributed to unintentional poisonings is the number of deaths from unninstentional poisonings in a year per 100,000 population.  Unintentional poisonings can be caused by household chemicals, pesticides, kerosene, carbon monoxide and medicines, or can be the result of environmental contamination or occupational chemical exposure.| Deaths per 100,000 population| 2016-2016| www.geoboundaries.org/gbRequest.html?ISO=GLB&VER=3_0_0&ADM=ADM0|GLB|ADM0| Retrieved from World Bank World Development Indicators Website on October 14, 2020.| Compiled by the World Health Organization, the data in this dataset come from official death registration data where available (see notes).| ISO 3166-1 alpha-3| World Develpment Indicators, The World Bank| World Health Organization, Global Health Observatory Data Repository (apps.who.int/ghodata/)| CC-BY 4.0| datacatalog.worldbank.org/dataset/world-development-indicators| Health, Nutrition, Urban Development|PASS|[]|[]
metaMFPBMASSPC.txt|FAIL| MFPBMASSPC| The material footprint, the attribution of global material extraction to domestic final demand of a country, for biomass per capita|ERROR|ERROR| 2017-2017| www.geoboundaries.org/gbRequest.html?ISO=GLB&VER=3_0_0&ADM=ADM0|GLB|ADM0|ERROR|ERROR| ISO 3166-1 alpha-3| Environment Live Global Material Flows Database| |ERROR|ERROR| Sustainability|More than 10 percent of data is missing an observation.  Accepted in this version of gD, but it won't be in the future.|"['No data definition was detected.\n\r', ""No units were detected.  Units must be at least 3 characters long - i.e., use 'Celsius', not 'C' - to prevent ambiguity.\n\r"", 'Please provide at least one sentence describing any data processing you conducted on this data (even if it was simply retrieval).\n\r', 'Both a license and license source for the data must be specified.']"|"['Please provide at least one sentence describing how the data was collected, or who collected it.  A link to a description also works.  This is an optional field.).\n\r', ""PASS. Note that more than 10 percent of your data is missing an observation.  While it's accepted in this version of gD, it won't be in the future.""]"
metaURBPOPSLUM.txt|FAIL| URBPOPSLUM| Proportion of urban population living in slums, informal settlements or inadequate housing|ERROR|ERROR| 2014-2014| www.geoboundaries.org/gbRequest.html?ISO=GLB&VER=3_0_0&ADM=ADM0|GLB|ADM0|ERROR|ERROR| ISO 3166-1 alpha-3| World Bank| |ERROR|ERROR| Poverty|More than 10 percent of data is missing an observation.  Accepted in this version of gD, but it won't be in the future.|"['No data definition was detected.\n\r', ""No units were detected.  Units must be at least 3 characters long - i.e., use 'Celsius', not 'C' - to prevent ambiguity.\n\r"", 'Please provide at least one sentence describing any data processing you conducted on this data (even if it was simply retrieval).\n\r', 'Both a license and license source for the data must be specified.', ""ERROR. More than fifty percent of your data is missing an observation.  We can't accept this dataset right now.""]"|"['Please provide at least one sentence describing how the data was collected, or who collected it.  A link to a description also works.  This is an optional field.).\n\r', ""PASS. Note that more than 10 percent of your data is missing an observation.  While it's accepted in this version of gD, it won't be in the future.""]"
metaPREVUNDNOR.txt|FAIL| PREVUNDNOR| Prevalence of Undernourishment|ERROR|ERROR| 20-20| www.geoboundaries.org/gbRequest.html?ISO=GLB&VER=3_0_0&ADM=ADM0|GLB|ADM0|ERROR|ERROR| ISO 3166-1 alpha-3| Food security indicators| |ERROR|ERROR| Health|More than 10 percent of data is missing an observation.  Accepted in this version of gD, but it won't be in the future.|"['No data definition was detected.\n\r', ""No units were detected.  Units must be at least 3 characters long - i.e., use 'Celsius', not 'C' - to prevent ambiguity.\n\r"", 'Please provide at least one sentence describing any data processing you conducted on this data (even if it was simply retrieval).\n\r', 'Both a license and license source for the data must be specified.']"|"['Please provide at least one sentence describing how the data was collected, or who collected it.  A link to a description also works.  This is an optional field.).\n\r', ""PASS. Note that more than 10 percent of your data is missing an observation.  While it's accepted in this version of gD, it won't be in the future.""]"
metaDISLOSSGDP.txt|FAIL| DISLOSSGDP| Direct Economic Loss Attributed to Disasters Relative to GDP (%)|ERROR|ERROR| 2017-2017| www.geoboundaries.org/gbRequest.html?ISO=GLB&VER=3_0_0&ADM=ADM0|GLB|ADM0|ERROR|ERROR| ISO 3166-1 alpha-3| United Nations Office for Disaster Risk Reduction| |ERROR|ERROR| Loss from Disasters|More than 10 percent of data is missing an observation.  Accepted in this version of gD, but it won't be in the future.|"['No data definition was detected.\n\r', ""No units were detected.  Units must be at least 3 characters long - i.e., use 'Celsius', not 'C' - to prevent ambiguity.\n\r"", 'Please provide at least one sentence describing any data processing you conducted on this data (even if it was simply retrieval).\n\r', 'Both a license and license source for the data must be specified.', ""ERROR. More than fifty percent of your data is missing an observation.  We can't accept this dataset right now.""]"|"['Please provide at least one sentence describing how the data was collected, or who collected it.  A link to a description also works.  This is an optional field.).\n\r', ""PASS. Note that more than 10 percent of your data is missing an observation.  While it's accepted in this version of gD, it won't be in the future.""]"
metaMARPREFITN.txt|FAIL| MARPREFITN| Proportion of women ages 20-24 who were married before age 15|ERROR|ERROR| 2016-2016| www.geoboundaries.org/gbRequest.html?ISO=GLB&VER=3_0_0&ADM=ADM0|GLB|ADM0|ERROR|ERROR| ISO 3166-1 alpha-3| World Development Indicators| |ERROR|ERROR|ERROR|More than 10 percent of data is missing an observation.  Accepted in this version of gD, but it won't be in the future.|"['No data definition was detected.\n\r', ""No units were detected.  Units must be at least 3 characters long - i.e., use 'Celsius', not 'C' - to prevent ambiguity.\n\r"", 'Please provide at least one sentence describing any data processing you conducted on this data (even if it was simply retrieval).\n\r', 'Both a license and license source for the data must be specified.', ""ERROR. More than fifty percent of your data is missing an observation.  We can't accept this dataset right now.""]"|"['Please provide at least one sentence describing how the data was collected, or who collected it.  A link to a description also works.  This is an optional field.).\n\r', ""Specify at least one tag.  This is optional; untagged elements will be added to a generic 'All data' Tag."", ""PASS. Note that more than 10 percent of your data is missing an observation.  While it's accepted in this version of gD, it won't be in the future.""]"
metaSUSFORMGMT.txt|FAIL| SUSFORMGMT| Progress towards sustainable forest management|ERROR|ERROR| 2015-2015| www.geoboundaries.org/gbRequest.html?ISO=GLB&VER=3_0_0&ADM=ADM0|GLB|ADM0|ERROR|ERROR| ISO 3166-1 alpha-3| United Nations Office for Disaster Risk Reduction| |ERROR|ERROR| Sustainability|More than 10 percent of data is missing an observation.  Accepted in this version of gD, but it won't be in the future.|"['No data definition was detected.\n\r', ""No units were detected.  Units must be at least 3 characters long - i.e., use 'Celsius', not 'C' - to prevent ambiguity.\n\r"", 'Please provide at least one sentence describing any data processing you conducted on this data (even if it was simply retrieval).\n\r', 'Both a license and license source for the data must be specified.', ""ERROR. More than fifty percent of your data is missing an observation.  We can't accept this dataset right now.""]"|"['Please provide at least one sentence describing how the data was collected, or who collected it.  A link to a description also works.  This is an optional field.).\n\r', ""PASS. Note that more than 10 percent of your data is missing an observation.  While it's accepted in this version of gD, it won't be in the future.""]"
metaBANKPERPOP.txt|FAIL| BANKPERPOP| Number of banks per 100,000 adults|ERROR|ERROR| 2017-2017| www.geoboundaries.org/gbRequest.html?ISO=GLB&VER=3_0_0&ADM=ADM0|GLB|ADM0|ERROR|ERROR| ISO 3166-1 alpha-3| World Development Indicators| |ERROR|ERROR| Development?|More than 10 percent of data is missing an observation.  Accepted in this version of gD, but it won't be in the future.|"['No data definition was detected.\n\r', ""No units were detected.  Units must be at least 3 characters long - i.e., use 'Celsius', not 'C' - to prevent ambiguity.\n\r"", 'Please provide at least one sentence describing any data processing you conducted on this data (even if it was simply retrieval).\n\r', 'Both a license and license source for the data must be specified.']"|"['Please provide at least one sentence describing how the data was collected, or who collected it.  A link to a description also works.  This is an optional field.).\n\r', ""PASS. Note that more than 10 percent of your data is missing an observation.  While it's accepted in this version of gD, it won't be in the future.""]"
metaMORTBADWTR.txt|FAIL| MORTBADWTR| Mortality Rate due to Unsafe Water|ERROR|ERROR| 2016-2016| www.geoboundaries.org/gbRequest.html?ISO=GLB&VER=3_0_0&ADM=ADM0|GLB|ADM0|ERROR|ERROR| ISO 3166-1 alpha-3| World Development Indicators| |ERROR|ERROR| Health|PASS|"['No data definition was detected.\n\r', ""No units were detected.  Units must be at least 3 characters long - i.e., use 'Celsius', not 'C' - to prevent ambiguity.\n\r"", 'Please provide at least one sentence describing any data processing you conducted on this data (even if it was simply retrieval).\n\r', 'Both a license and license source for the data must be specified.']"|['Please provide at least one sentence describing how the data was collected, or who collected it.  A link to a description also works.  This is an optional field.).\n\r']
metaATMSPERPOP.txt|FAIL| ATMSPERPOP| Number of ATMS per 100,000 adults|ERROR|ERROR| 2017-2017| www.geoboundaries.org/gbRequest.html?ISO=GLB&VER=3_0_0&ADM=ADM0|GLB|ADM0|ERROR|ERROR| ISO 3166-1 alpha-3| World Development Indicators| |ERROR|ERROR| Development?|More than 10 percent of data is missing an observation.  Accepted in this version of gD, but it won't be in the future.|"['No data definition was detected.\n\r', ""No units were detected.  Units must be at least 3 characters long - i.e., use 'Celsius', not 'C' - to prevent ambiguity.\n\r"", 'Please provide at least one sentence describing any data processing you conducted on this data (even if it was simply retrieval).\n\r', 'Both a license and license source for the data must be specified.']"|"['Please provide at least one sentence describing how the data was collected, or who collected it.  A link to a description also works.  This is an optional field.).\n\r', ""PASS. Note that more than 10 percent of your data is missing an observation.  While it's accepted in this version of gD, it won't be in the future.""]"
metaOREMTFPTON.txt|FAIL| OREMTFPTON| Material footprint of metal ores (tonnes)|ERROR|ERROR| 2017-2017| www.geoboundaries.org/gbRequest.html?ISO=GLB&VER=3_0_0&ADM=ADM0|GLB|ADM0|ERROR|ERROR| ISO 3166-1 alpha-3| Environment Live / Global Material Flows Database| |ERROR|ERROR| nan|More than 10 percent of data is missing an observation.  Accepted in this version of gD, but it won't be in the future.|"['No data definition was detected.\n\r', ""No units were detected.  Units must be at least 3 characters long - i.e., use 'Celsius', not 'C' - to prevent ambiguity.\n\r"", 'Please provide at least one sentence describing any data processing you conducted on this data (even if it was simply retrieval).\n\r', 'Both a license and license source for the data must be specified.']"|"['Please provide at least one sentence describing how the data was collected, or who collected it.  A link to a description also works.  This is an optional field.).\n\r', ""PASS. Note that more than 10 percent of your data is missing an observation.  While it's accepted in this version of gD, it won't be in the future.""]"
metaRECYCLRATE.txt|FAIL| RECYCLRATE|  National recycling rate|ERROR|ERROR| Fal-Fal| www.geoboundaries.org/gbRequest.html?ISO=GLB&VER=3_0_0&ADM=ADM0|GLB|ADM0|ERROR|ERROR| ISO 3166-1 alpha-3|  OECD/Eurostat| |ERROR|ERROR| nan|More than 10 percent of data is missing an observation.  Accepted in this version of gD, but it won't be in the future.|"['No data definition was detected.\n\r', ""No units were detected.  Units must be at least 3 characters long - i.e., use 'Celsius', not 'C' - to prevent ambiguity.\n\r"", 'Please provide at least one sentence describing any data processing you conducted on this data (even if it was simply retrieval).\n\r', 'Both a license and license source for the data must be specified.', ""ERROR. More than fifty percent of your data is missing an observation.  We can't accept this dataset right now.""]"|"['Please provide at least one sentence describing how the data was collected, or who collected it.  A link to a description also works.  This is an optional field.).\n\r', ""PASS. Note that more than 10 percent of your data is missing an observation.  While it's accepted in this version of gD, it won't be in the future.""]"
metaPROSAFEWTR.txt|FAIL| PROSAFEWTR|  Proportion of population using safely managed drinking water|ERROR|ERROR| 2015-2015| www.geoboundaries.org/gbRequest.html?ISO=GLB&VER=3_0_0&ADM=ADM0|GLB|ADM0|ERROR|ERROR| ISO 3166-1 alpha-3| The World Bank| |ERROR|ERROR| Health|More than 10 percent of data is missing an observation.  Accepted in this version of gD, but it won't be in the future.|"['No data definition was detected.\n\r', ""No units were detected.  Units must be at least 3 characters long - i.e., use 'Celsius', not 'C' - to prevent ambiguity.\n\r"", 'Please provide at least one sentence describing any data processing you conducted on this data (even if it was simply retrieval).\n\r', 'Both a license and license source for the data must be specified.', ""ERROR. More than fifty percent of your data is missing an observation.  We can't accept this dataset right now.""]"|"['Please provide at least one sentence describing how the data was collected, or who collected it.  A link to a description also works.  This is an optional field.).\n\r', ""PASS. Note that more than 10 percent of your data is missing an observation.  While it's accepted in this version of gD, it won't be in the future.""]"
metaPARISHRINT.txt|FAIL| PARISHRINT| Does the country have indepdendent national human rights institutions in compliance with the Paris Principles |ERROR|ERROR| 2017-2017| www.geoboundaries.org/gbRequest.html?ISO=GLB&VER=3_0_0&ADM=ADM0|GLB|ADM0|ERROR|ERROR| ISO 3166-1 alpha-3| The Office of the United Nations High Commissioner for Human Rights (OHCHR) in collaboration with Global Alliance of National Human Rights Institutions (GANHRI).| |ERROR|ERROR| nan|More than 10 percent of data is missing an observation.  Accepted in this version of gD, but it won't be in the future.|"['No data definition was detected.\n\r', ""No units were detected.  Units must be at least 3 characters long - i.e., use 'Celsius', not 'C' - to prevent ambiguity.\n\r"", 'Please provide at least one sentence describing any data processing you conducted on this data (even if it was simply retrieval).\n\r', 'Both a license and license source for the data must be specified.', ""ERROR. More than fifty percent of your data is missing an observation.  We can't accept this dataset right now.""]"|"['Please provide at least one sentence describing how the data was collected, or who collected it.  A link to a description also works.  This is an optional field.).\n\r', ""PASS. Note that more than 10 percent of your data is missing an observation.  While it's accepted in this version of gD, it won't be in the future.""]"
metaMTGREENIDX.txt|FAIL| MTGREENIDX| Mountain Green Cover Index|ERROR|ERROR| 2017-2017| www.geoboundaries.org/gbRequest.html?ISO=GLB&VER=3_0_0&ADM=ADM0|GLB|ADM0|ERROR|ERROR| ISO 3166-1 alpha-3| FAO| |ERROR|ERROR| Sustainability|More than 10 percent of data is missing an observation.  Accepted in this version of gD, but it won't be in the future.|"['No data definition was detected.\n\r', ""No units were detected.  Units must be at least 3 characters long - i.e., use 'Celsius', not 'C' - to prevent ambiguity.\n\r"", 'Please provide at least one sentence describing any data processing you conducted on this data (even if it was simply retrieval).\n\r', 'Both a license and license source for the data must be specified.']"|"['Please provide at least one sentence describing how the data was collected, or who collected it.  A link to a description also works.  This is an optional field.).\n\r', ""PASS. Note that more than 10 percent of your data is missing an observation.  While it's accepted in this version of gD, it won't be in the future.""]"
metaLBREEDRISK.txt|FAIL| LBREEDRISK| Proportion of local breeds that are classified as being at risk of extinction |ERROR|ERROR| 2018-2018| www.geoboundaries.org/gbRequest.html?ISO=GLB&VER=3_0_0&ADM=ADM0|GLB|ADM0|ERROR|ERROR| ISO 3166-1 alpha-3| FAO| |ERROR|ERROR| Ecosystem|More than 10 percent of data is missing an observation.  Accepted in this version of gD, but it won't be in the future.|"['No data definition was detected.\n\r', ""No units were detected.  Units must be at least 3 characters long - i.e., use 'Celsius', not 'C' - to prevent ambiguity.\n\r"", 'Please provide at least one sentence describing any data processing you conducted on this data (even if it was simply retrieval).\n\r', 'Both a license and license source for the data must be specified.']"|"['Please provide at least one sentence describing how the data was collected, or who collected it.  A link to a description also works.  This is an optional field.).\n\r', ""PASS. Note that more than 10 percent of your data is missing an observation.  While it's accepted in this version of gD, it won't be in the future.""]"
metaMFPTOTALPC.txt|FAIL| MFPTOTALPC| The material footprint, the attribution of global material extraction to domestic final demand of a country, for biomass, fossil fuels, metal ores, and non-metal ores per capita|ERROR|ERROR| 2017-2017| www.geoboundaries.org/gbRequest.html?ISO=GLB&VER=3_0_0&ADM=ADM0|GLB|ADM0|ERROR|ERROR| ISO 3166-1 alpha-3| Environment Live Global Material Flows Database| |ERROR|ERROR| Sustainability|More than 10 percent of data is missing an observation.  Accepted in this version of gD, but it won't be in the future.|"['No data definition was detected.\n\r', ""No units were detected.  Units must be at least 3 characters long - i.e., use 'Celsius', not 'C' - to prevent ambiguity.\n\r"", 'Please provide at least one sentence describing any data processing you conducted on this data (even if it was simply retrieval).\n\r', 'Both a license and license source for the data must be specified.']"|"['Please provide at least one sentence describing how the data was collected, or who collected it.  A link to a description also works.  This is an optional field.).\n\r', ""PASS. Note that more than 10 percent of your data is missing an observation.  While it's accepted in this version of gD, it won't be in the future.""]"
metaOREMFPPERC.txt|FAIL| OREMFPPERC| The material footprint, the attribution of global material extraction to domestic final demand of a country, per capita for metal ore |ERROR|ERROR| 2017-2017| www.geoboundaries.org/gbRequest.html?ISO=GLB&VER=3_0_0&ADM=ADM0|GLB|ADM0|ERROR|ERROR| ISO 3166-1 alpha-3| Environment Live Global Material Flows Database| |ERROR|ERROR| Sustainability|More than 10 percent of data is missing an observation.  Accepted in this version of gD, but it won't be in the future.|"['No data definition was detected.\n\r', ""No units were detected.  Units must be at least 3 characters long - i.e., use 'Celsius', not 'C' - to prevent ambiguity.\n\r"", 'Please provide at least one sentence describing any data processing you conducted on this data (even if it was simply retrieval).\n\r', 'Both a license and license source for the data must be specified.']"|"['Please provide at least one sentence describing how the data was collected, or who collected it.  A link to a description also works.  This is an optional field.).\n\r', ""PASS. Note that more than 10 percent of your data is missing an observation.  While it's accepted in this version of gD, it won't be in the future.""]"
metaACCNTOWNER.txt|FAIL| ACCNTOWNER| Account Ownership at a Financial Institution or with a Mobile-money-service Provider|ERROR|ERROR| 2017-2017| www.geoboundaries.org/gbRequest.html?ISO=GLB&VER=3_0_0&ADM=ADM0|GLB|ADM0|ERROR|ERROR| ISO 3166-1 alpha-3| World Bank| |ERROR|ERROR| Financial Institutions|More than 10 percent of data is missing an observation.  Accepted in this version of gD, but it won't be in the future.|"['No data definition was detected.\n\r', ""No units were detected.  Units must be at least 3 characters long - i.e., use 'Celsius', not 'C' - to prevent ambiguity.\n\r"", 'Please provide at least one sentence describing any data processing you conducted on this data (even if it was simply retrieval).\n\r', 'Both a license and license source for the data must be specified.']"|"['Please provide at least one sentence describing how the data was collected, or who collected it.  A link to a description also works.  This is an optional field.).\n\r', ""PASS. Note that more than 10 percent of your data is missing an observation.  While it's accepted in this version of gD, it won't be in the future.""]"
metaILLFISHLAW.txt|FAIL| ILLFISHLAW| Progress by countries in the degree of implementation of international instruments aiming to combat illegal, unreported and unregulated fishing|ERROR|ERROR| 2018-2018| www.geoboundaries.org/gbRequest.html?ISO=GLB&VER=3_0_0&ADM=ADM0|GLB|ADM0|ERROR|ERROR| ISO 3166-1 alpha-3| United Nations Statistics Division| |ERROR|ERROR| Sustainability|More than 10 percent of data is missing an observation.  Accepted in this version of gD, but it won't be in the future.|"['No data definition was detected.\n\r', ""No units were detected.  Units must be at least 3 characters long - i.e., use 'Celsius', not 'C' - to prevent ambiguity.\n\r"", 'Please provide at least one sentence describing any data processing you conducted on this data (even if it was simply retrieval).\n\r', 'Both a license and license source for the data must be specified.']"|"['Please provide at least one sentence describing how the data was collected, or who collected it.  A link to a description also works.  This is an optional field.).\n\r', ""PASS. Note that more than 10 percent of your data is missing an observation.  While it's accepted in this version of gD, it won't be in the future.""]"
metaPREVSTUNFV.txt|FAIL| PREVSTUNFV| Prevalence of Stunting among children under 5 years of age|ERROR|ERROR| 2015-2015| www.geoboundaries.org/gbRequest.html?ISO=GLB&VER=3_0_0&ADM=ADM0|GLB|ADM0|ERROR|ERROR| ISO 3166-1 alpha-3| FAO| |ERROR|ERROR| Health?|More than 10 percent of data is missing an observation.  Accepted in this version of gD, but it won't be in the future.|"['No data definition was detected.\n\r', ""No units were detected.  Units must be at least 3 characters long - i.e., use 'Celsius', not 'C' - to prevent ambiguity.\n\r"", 'Please provide at least one sentence describing any data processing you conducted on this data (even if it was simply retrieval).\n\r', 'Both a license and license source for the data must be specified.', ""ERROR. More than fifty percent of your data is missing an observation.  We can't accept this dataset right now.""]"|"['Please provide at least one sentence describing how the data was collected, or who collected it.  A link to a description also works.  This is an optional field.).\n\r', ""PASS. Note that more than 10 percent of your data is missing an observation.  While it's accepted in this version of gD, it won't be in the future.""]"
metaBIOMASSTON.txt|FAIL| BIOMASSTON| Material footprint of biomass (tonnes)|ERROR|ERROR| 2017-2017| www.geoboundaries.org/gbRequest.html?ISO=GLB&VER=3_0_0&ADM=ADM0|GLB|ADM0|ERROR|ERROR| ISO 3166-1 alpha-3| Environment Live / Global Material Flows Database| |ERROR|ERROR| nan|More than 10 percent of data is missing an observation.  Accepted in this version of gD, but it won't be in the future.|"['No data definition was detected.\n\r', ""No units were detected.  Units must be at least 3 characters long - i.e., use 'Celsius', not 'C' - to prevent ambiguity.\n\r"", 'Please provide at least one sentence describing any data processing you conducted on this data (even if it was simply retrieval).\n\r', 'Both a license and license source for the data must be specified.']"|"['Please provide at least one sentence describing how the data was collected, or who collected it.  A link to a description also works.  This is an optional field.).\n\r', ""PASS. Note that more than 10 percent of your data is missing an observation.  While it's accepted in this version of gD, it won't be in the future.""]"
metaCORNPRANOM.txt|FAIL| CORNPRANOM| Indicator of food price anomalies for corn|ERROR|ERROR| 2016-2016| www.geoboundaries.org/gbRequest.html?ISO=GLB&VER=3_0_0&ADM=ADM0|GLB|ADM0|ERROR|ERROR| ISO 3166-1 alpha-3| FAO| |ERROR|ERROR| Economics|More than 10 percent of data is missing an observation.  Accepted in this version of gD, but it won't be in the future.|"['No data definition was detected.\n\r', ""No units were detected.  Units must be at least 3 characters long - i.e., use 'Celsius', not 'C' - to prevent ambiguity.\n\r"", 'Please provide at least one sentence describing any data processing you conducted on this data (even if it was simply retrieval).\n\r', 'Both a license and license source for the data must be specified.', ""ERROR. More than fifty percent of your data is missing an observation.  We can't accept this dataset right now.""]"|"['Please provide at least one sentence describing how the data was collected, or who collected it.  A link to a description also works.  This is an optional field.).\n\r', ""PASS. Note that more than 10 percent of your data is missing an observation.  While it's accepted in this version of gD, it won't be in the future.""]"
metaRTHOMOCIDE.txt|FAIL| RTHOMOCIDE| Homicide rate (per 100,000 people)|ERROR|ERROR| 2016-2016| www.geoboundaries.org/gbRequest.html?ISO=GLB&VER=3_0_0&ADM=ADM0|GLB|ADM0|ERROR|ERROR| ISO 3166-1 alpha-3| World Bank| |ERROR|ERROR| Crime|More than 10 percent of data is missing an observation.  Accepted in this version of gD, but it won't be in the future.|"['No data definition was detected.\n\r', ""No units were detected.  Units must be at least 3 characters long - i.e., use 'Celsius', not 'C' - to prevent ambiguity.\n\r"", 'Please provide at least one sentence describing any data processing you conducted on this data (even if it was simply retrieval).\n\r', 'Both a license and license source for the data must be specified.', ""ERROR. More than fifty percent of your data is missing an observation.  We can't accept this dataset right now.""]"|"['Please provide at least one sentence describing how the data was collected, or who collected it.  A link to a description also works.  This is an optional field.).\n\r', ""PASS. Note that more than 10 percent of your data is missing an observation.  While it's accepted in this version of gD, it won't be in the future.""]"
metaSTKHOLDPLN.txt|FAIL| STKHOLDPLN| Has the country reported progress in multi-stakeholder development effectiveness monitoring frameworks that support the achievement of the sustainable development goals|ERROR|ERROR| 2017-2017| www.geoboundaries.org/gbRequest.html?ISO=GLB&VER=3_0_0&ADM=ADM0|GLB|ADM0|ERROR|ERROR| ISO 3166-1 alpha-3| Organisation for Economic Co-operation and Development (OECD) and United Nations Development Programme (UNDP).| |ERROR|ERROR| nan|More than 10 percent of data is missing an observation.  Accepted in this version of gD, but it won't be in the future.|"['No data definition was detected.\n\r', ""No units were detected.  Units must be at least 3 characters long - i.e., use 'Celsius', not 'C' - to prevent ambiguity.\n\r"", 'Please provide at least one sentence describing any data processing you conducted on this data (even if it was simply retrieval).\n\r', 'Both a license and license source for the data must be specified.']"|"['Please provide at least one sentence describing how the data was collected, or who collected it.  A link to a description also works.  This is an optional field.).\n\r', ""PASS. Note that more than 10 percent of your data is missing an observation.  While it's accepted in this version of gD, it won't be in the future.""]"
metaREGISBIRTH.txt|FAIL| REGISBIRTH|  Proportion of children under 5 years of age whose births have been registered with a civil authority|ERROR|ERROR| 2016-2016| www.geoboundaries.org/gbRequest.html?ISO=GLB&VER=3_0_0&ADM=ADM0|GLB|ADM0|ERROR|ERROR| ISO 3166-1 alpha-3| World Bank| |ERROR|ERROR| nan|More than 10 percent of data is missing an observation.  Accepted in this version of gD, but it won't be in the future.|"['No data definition was detected.\n\r', ""No units were detected.  Units must be at least 3 characters long - i.e., use 'Celsius', not 'C' - to prevent ambiguity.\n\r"", 'Please provide at least one sentence describing any data processing you conducted on this data (even if it was simply retrieval).\n\r', 'Both a license and license source for the data must be specified.', ""ERROR. More than fifty percent of your data is missing an observation.  We can't accept this dataset right now.""]"|"['Please provide at least one sentence describing how the data was collected, or who collected it.  A link to a description also works.  This is an optional field.).\n\r', ""PASS. Note that more than 10 percent of your data is missing an observation.  While it's accepted in this version of gD, it won't be in the future.""]"
metaFUNPOSTATS.txt|FAIL| FUNPOSTATS| Does the country have national statistical legislation that compiles with the Fundamental Principle of Official Statistics|ERROR|ERROR| 2017-2017| www.geoboundaries.org/gbRequest.html?ISO=GLB&VER=3_0_0&ADM=ADM0|GLB|ADM0|ERROR|ERROR| ISO 3166-1 alpha-3| PARIS21 SDG Survey| |ERROR|ERROR| nan|More than 10 percent of data is missing an observation.  Accepted in this version of gD, but it won't be in the future.|"['No data definition was detected.\n\r', ""No units were detected.  Units must be at least 3 characters long - i.e., use 'Celsius', not 'C' - to prevent ambiguity.\n\r"", 'Please provide at least one sentence describing any data processing you conducted on this data (even if it was simply retrieval).\n\r', 'Both a license and license source for the data must be specified.', ""ERROR. More than fifty percent of your data is missing an observation.  We can't accept this dataset right now.""]"|"['Please provide at least one sentence describing how the data was collected, or who collected it.  A link to a description also works.  This is an optional field.).\n\r', ""PASS. Note that more than 10 percent of your data is missing an observation.  While it's accepted in this version of gD, it won't be in the future.""]"
metaMATFPPERCAP.txt|FAIL|ERROR| Material footprint per capita|ERROR|ERROR| 2017-2017| www.geoboundaries.org/gbRequest.html?ISO=GLB&VER=3_0_0&ADM=ADM0|GLB|ADM0|ERROR|ERROR| ISO 3166-1 alpha-3| Environment Live Global Material Flows Database| |ERROR|ERROR| nan|More than 10 percent of data is missing an observation.  Accepted in this version of gD, but it won't be in the future.|"['Metadata variable name is invalid.  Must be 10 characters or less.\n\r', 'No data definition was detected.\n\r', ""No units were detected.  Units must be at least 3 characters long - i.e., use 'Celsius', not 'C' - to prevent ambiguity.\n\r"", 'Please provide at least one sentence describing any data processing you conducted on this data (even if it was simply retrieval).\n\r', 'Both a license and license source for the data must be specified.', ""ERROR. More than fifty percent of your data is missing an observation.  We can't accept this dataset right now.""]"|"['Please provide at least one sentence describing how the data was collected, or who collected it.  A link to a description also works.  This is an optional field.).\n\r', ""PASS. Note that more than 10 percent of your data is missing an observation.  While it's accepted in this version of gD, it won't be in the future.""]"
metaMATHMORRATE.txt|FAIL|ERROR| Maternal Mortality Rate|ERROR|ERROR| 2015-2015| www.geoboundaries.org/gbRequest.html?ISO=GLB&VER=3_0_0&ADM=ADM0|GLB|ADM0|ERROR|ERROR| ISO 3166-1 alpha-3| World Development Indicators| |ERROR|ERROR| Health|PASS|"['Metadata variable name is invalid.  Must be 10 characters or less.\n\r', 'No data definition was detected.\n\r', ""No units were detected.  Units must be at least 3 characters long - i.e., use 'Celsius', not 'C' - to prevent ambiguity.\n\r"", 'Please provide at least one sentence describing any data processing you conducted on this data (even if it was simply retrieval).\n\r', 'Both a license and license source for the data must be specified.']"|['Please provide at least one sentence describing how the data was collected, or who collected it.  A link to a description also works.  This is an optional field.).\n\r']
